country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,percent_variant
Poland,PL,2021-10,TESSy,116444,521,0.4,Yes,P.1,0,0.0
Poland,PL,2021-10,TESSy,116444,521,0.4,Yes,Other,225,43.2
Poland,PL,2021-12,TESSy,194835,329,0.2,Yes,B.1.1.7,221,67.2
Poland,PL,2021-12,TESSy,194835,329,0.2,Yes,B.1.351,0,0.0
Poland,PL,2021-12,TESSy,194835,329,0.2,Yes,P.1,0,0.0
Poland,PL,2021-12,TESSy,194835,329,0.2,Yes,Other,108,32.8
Poland,PL,2021-14,TESSy,138184,1,0.0,No,Other,1,
Portugal,PT,2020-40,GISAID,4643,0,0.0,Yes,B.1.1.7,0,
Portugal,PT,2020-40,GISAID,4643,0,0.0,Yes,B.1.351,0,
Portugal,PT,2020-40,GISAID,4643,0,0.0,Yes,P.1,0,
Portugal,PT,2020-40,GISAID,4643,0,0.0,Yes,Other,0,
Portugal,PT,2020-41,GISAID,8417,0,0.0,Yes,B.1.1.7,0,
Portugal,PT,2020-41,GISAID,8417,0,0.0,Yes,B.1.351,0,
Portugal,PT,2020-41,GISAID,8417,0,0.0,Yes,P.1,0,
Portugal,PT,2020-41,GISAID,8417,0,0.0,Yes,Other,0,
Portugal,PT,2020-42,GISAID,13247,0,0.0,Yes,B.1.1.7,0,
Portugal,PT,2020-42,GISAID,13247,0,0.0,Yes,B.1.351,0,
Portugal,PT,2020-42,GISAID,13247,0,0.0,Yes,P.1,0,
Portugal,PT,2020-42,GISAID,13247,0,0.0,Yes,Other,0,
Portugal,PT,2020-43,GISAID,18775,1,0.0,Yes,B.1.1.7,0,0.0
Portugal,PT,2020-43,GISAID,18775,1,0.0,Yes,B.1.351,0,0.0
Portugal,PT,2020-43,GISAID,18775,1,0.0,Yes,P.1,0,0.0
Portugal,PT,2020-43,GISAID,18775,1,0.0,Yes,Other,1,100.0
Portugal,PT,2020-44,GISAID,25655,0,0.0,Yes,B.1.1.7,0,
Portugal,PT,2020-44,GISAID,25655,0,0.0,Yes,B.1.351,0,
Portugal,PT,2020-44,GISAID,25655,0,0.0,Yes,P.1,0,
Portugal,PT,2020-44,GISAID,25655,0,0.0,Yes,Other,0,
Portugal,PT,2020-45,GISAID,34983,27,0.1,Yes,B.1.1.7,0,0.0
Portugal,PT,2020-45,GISAID,34983,27,0.1,Yes,B.1.351,0,0.0
Portugal,PT,2020-45,GISAID,34983,27,0.1,Yes,P.1,0,0.0
Portugal,PT,2020-45,GISAID,34983,27,0.1,Yes,Other,27,100.0
Portugal,PT,2020-46,GISAID,37977,339,0.9,Yes,B.1.1.7,1,0.3
Portugal,PT,2020-46,GISAID,37977,339,0.9,Yes,B.1.351,0,0.0
Portugal,PT,2020-46,GISAID,37977,339,0.9,Yes,P.1,0,0.0
Portugal,PT,2020-46,GISAID,37977,339,0.9,Yes,Other,338,99.7
Portugal,PT,2020-47,GISAID,43457,32,0.1,Yes,B.1.1.7,0,0.0
Portugal,PT,2020-47,GISAID,43457,32,0.1,Yes,B.1.351,0,0.0
Portugal,PT,2020-47,GISAID,43457,32,0.1,Yes,P.1,0,0.0
Portugal,PT,2020-47,GISAID,43457,32,0.1,Yes,Other,32,100.0
Portugal,PT,2020-48,GISAID,34041,19,0.1,Yes,B.1.1.7,0,0.0
Portugal,PT,2020-48,GISAID,34041,19,0.1,Yes,B.1.351,0,0.0
Portugal,PT,2020-48,GISAID,34041,19,0.1,Yes,P.1,0,0.0
Portugal,PT,2020-48,GISAID,34041,19,0.1,Yes,Other,19,100.0
Portugal,PT,2020-49,GISAID,27675,9,0.0,Yes,B.1.1.7,0,0.0
Portugal,PT,2020-49,GISAID,27675,9,0.0,Yes,B.1.351,0,0.0
Portugal,PT,2020-49,GISAID,27675,9,0.0,Yes,P.1,0,0.0
Portugal,PT,2020-49,GISAID,27675,9,0.0,Yes,Other,9,100.0
Portugal,PT,2020-50,GISAID,26270,8,0.0,Yes,B.1.1.7,1,12.5
Portugal,PT,2020-50,GISAID,26270,8,0.0,Yes,B.1.351,0,0.0
Portugal,PT,2020-50,GISAID,26270,8,0.0,Yes,P.1,0,0.0
Portugal,PT,2020-50,GISAID,26270,8,0.0,Yes,Other,7,87.5
Portugal,PT,2020-51,GISAID,25377,29,0.1,Yes,B.1.1.7,19,65.5
Portugal,PT,2020-51,GISAID,25377,29,0.1,Yes,B.1.351,0,0.0
Portugal,PT,2020-51,GISAID,25377,29,0.1,Yes,P.1,0,0.0
Portugal,PT,2020-51,GISAID,25377,29,0.1,Yes,Other,10,34.5
Portugal,PT,2020-52,GISAID,22545,207,0.9,Yes,B.1.1.7,37,17.9
Portugal,PT,2020-52,GISAID,22545,207,0.9,Yes,B.1.351,0,0.0
Portugal,PT,2020-52,GISAID,22545,207,0.9,Yes,P.1,0,0.0
Portugal,PT,2020-52,GISAID,22545,207,0.9,Yes,Other,170,82.1
Portugal,PT,2020-53,GISAID,34957,69,0.2,Yes,B.1.1.7,37,53.6
Portugal,PT,2020-53,GISAID,34957,69,0.2,Yes,B.1.351,1,1.4
Portugal,PT,2020-53,GISAID,34957,69,0.2,Yes,P.1,0,0.0
Portugal,PT,2020-53,GISAID,34957,69,0.2,Yes,Other,31,44.9
Portugal,PT,2021-01,GISAID,57670,229,0.4,Yes,B.1.1.7,37,16.2
Portugal,PT,2021-01,GISAID,57670,229,0.4,Yes,B.1.351,2,0.9
Portugal,PT,2021-01,GISAID,57670,229,0.4,Yes,P.1,0,0.0
Portugal,PT,2021-01,GISAID,57670,229,0.4,Yes,Other,190,83.0
Portugal,PT,2021-02,GISAID,67210,658,1.0,Yes,B.1.1.7,81,12.3
Portugal,PT,2021-02,GISAID,67210,658,1.0,Yes,B.1.351,0,0.0
Portugal,PT,2021-02,GISAID,67210,658,1.0,Yes,P.1,0,0.0
Portugal,PT,2021-02,GISAID,67210,658,1.0,Yes,Other,577,87.7
Portugal,PT,2021-03,GISAID,86610,56,0.1,Yes,B.1.1.7,30,53.6
Portugal,PT,2021-03,GISAID,86610,56,0.1,Yes,B.1.351,0,0.0
Portugal,PT,2021-03,GISAID,86610,56,0.1,Yes,P.1,0,0.0
Portugal,PT,2021-03,GISAID,86610,56,0.1,Yes,Other,26,46.4
Portugal,PT,2021-04,GISAID,83208,119,0.1,Yes,B.1.1.7,41,34.5
Portugal,PT,2021-04,GISAID,83208,119,0.1,Yes,B.1.351,0,0.0
Portugal,PT,2021-04,GISAID,83208,119,0.1,Yes,P.1,0,0.0
Portugal,PT,2021-04,GISAID,83208,119,0.1,Yes,Other,78,65.5
Portugal,PT,2021-05,GISAID,41598,62,0.1,Yes,B.1.1.7,40,64.5
Portugal,PT,2021-05,GISAID,41598,62,0.1,Yes,B.1.351,1,1.6
Portugal,PT,2021-05,GISAID,41598,62,0.1,Yes,P.1,0,0.0
Portugal,PT,2021-05,GISAID,41598,62,0.1,Yes,Other,21,33.9
Portugal,PT,2021-06,GISAID,19140,852,4.5,Yes,B.1.1.7,461,54.1
Portugal,PT,2021-06,GISAID,19140,852,4.5,Yes,B.1.351,1,0.1
Portugal,PT,2021-06,GISAID,19140,852,4.5,Yes,P.1,8,0.9
Portugal,PT,2021-06,GISAID,19140,852,4.5,Yes,Other,382,44.8
Portugal,PT,2021-07,GISAID,10466,38,0.4,Yes,B.1.1.7,20,52.6
Portugal,PT,2021-07,GISAID,10466,38,0.4,Yes,B.1.351,6,15.8
Portugal,PT,2021-07,GISAID,10466,38,0.4,Yes,P.1,0,0.0
Portugal,PT,2021-07,GISAID,10466,38,0.4,Yes,Other,12,31.6
Portugal,PT,2021-08,GISAID,7431,54,0.7,Yes,B.1.1.7,41,75.9
Portugal,PT,2021-08,GISAID,7431,54,0.7,Yes,B.1.351,2,3.7
Portugal,PT,2021-08,GISAID,7431,54,0.7,Yes,P.1,2,3.7
Portugal,PT,2021-08,GISAID,7431,54,0.7,Yes,Other,9,16.7
Portugal,PT,2021-09,GISAID,5503,676,12.3,Yes,B.1.1.7,547,80.9
Portugal,PT,2021-09,GISAID,5503,676,12.3,Yes,B.1.351,25,3.7
Portugal,PT,2021-09,GISAID,5503,676,12.3,Yes,P.1,8,1.2
Portugal,PT,2021-09,GISAID,5503,676,12.3,Yes,Other,96,14.2
Portugal,PT,2021-10,GISAID,4054,408,10.1,Yes,B.1.1.7,333,81.6
Portugal,PT,2021-10,GISAID,4054,408,10.1,Yes,B.1.351,12,2.9
Portugal,PT,2021-10,GISAID,4054,408,10.1,Yes,P.1,3,0.7
Portugal,PT,2021-10,GISAID,4054,408,10.1,Yes,Other,60,14.7
Portugal,PT,2021-11,GISAID,3265,26,0.8,Yes,B.1.1.7,10,38.5
Portugal,PT,2021-11,GISAID,3265,26,0.8,Yes,B.1.351,1,3.8
Portugal,PT,2021-11,GISAID,3265,26,0.8,Yes,P.1,7,26.9
Portugal,PT,2021-11,GISAID,3265,26,0.8,Yes,Other,8,30.8
Portugal,PT,2021-12,GISAID,2938,12,0.4,Yes,B.1.1.7,4,33.3
Portugal,PT,2021-12,GISAID,2938,12,0.4,Yes,B.1.351,2,16.7
Portugal,PT,2021-12,GISAID,2938,12,0.4,Yes,P.1,5,41.7
Portugal,PT,2021-12,GISAID,2938,12,0.4,Yes,Other,1,8.3
Portugal,PT,2021-13,GISAID,2778,4,0.1,Yes,B.1.1.7,2,50.0
Portugal,PT,2021-13,GISAID,2778,4,0.1,Yes,B.1.351,1,25.0
Portugal,PT,2021-13,GISAID,2778,4,0.1,Yes,P.1,1,25.0
Portugal,PT,2021-13,GISAID,2778,4,0.1,Yes,Other,0,0.0
Portugal,PT,2021-14,GISAID,4271,428,10.0,Yes,B.1.1.7,380,88.8
Portugal,PT,2021-14,GISAID,4271,428,10.0,Yes,B.1.351,7,1.6
Portugal,PT,2021-14,GISAID,4271,428,10.0,Yes,P.1,32,7.5
Portugal,PT,2021-14,GISAID,4271,428,10.0,Yes,Other,9,2.1
Portugal,PT,2021-15,GISAID,3456,21,0.6,Yes,B.1.1.7,15,71.4
Portugal,PT,2021-15,GISAID,3456,21,0.6,Yes,B.1.351,1,4.8
Portugal,PT,2021-15,GISAID,3456,21,0.6,Yes,P.1,2,9.5
Portugal,PT,2021-15,GISAID,3456,21,0.6,Yes,Other,3,14.3
Portugal,PT,2021-16,GISAID,3417,0,0.0,Yes,B.1.1.7,0,
Portugal,PT,2021-16,GISAID,3417,0,0.0,Yes,B.1.351,0,
Portugal,PT,2021-16,GISAID,3417,0,0.0,Yes,P.1,0,
Portugal,PT,2021-16,GISAID,3417,0,0.0,Yes,Other,0,
Portugal,PT,2020-40,TESSy,4643,0,0.0,Yes,B.1.1.7,0,
Portugal,PT,2020-40,TESSy,4643,0,0.0,Yes,B.1.351,0,
Portugal,PT,2020-40,TESSy,4643,0,0.0,Yes,P.1,0,
Portugal,PT,2020-40,TESSy,4643,0,0.0,Yes,Other,0,
Portugal,PT,2020-41,TESSy,8417,0,0.0,Yes,B.1.1.7,0,
Portugal,PT,2020-41,TESSy,8417,0,0.0,Yes,B.1.351,0,
Portugal,PT,2020-41,TESSy,8417,0,0.0,Yes,P.1,0,
Portugal,PT,2020-41,TESSy,8417,0,0.0,Yes,Other,0,
Portugal,PT,2020-42,TESSy,13247,0,0.0,Yes,B.1.1.7,0,
Portugal,PT,2020-42,TESSy,13247,0,0.0,Yes,B.1.351,0,
Portugal,PT,2020-42,TESSy,13247,0,0.0,Yes,P.1,0,
Portugal,PT,2020-42,TESSy,13247,0,0.0,Yes,Other,0,
Portugal,PT,2020-43,TESSy,18775,1,0.0,Yes,Other,1,100.0
Portugal,PT,2020-44,TESSy,25655,0,0.0,Yes,B.1.1.7,0,
Portugal,PT,2020-44,TESSy,25655,0,0.0,Yes,B.1.351,0,
Portugal,PT,2020-44,TESSy,25655,0,0.0,Yes,P.1,0,
Portugal,PT,2020-44,TESSy,25655,0,0.0,Yes,Other,0,
Portugal,PT,2020-45,TESSy,34983,27,0.1,Yes,B.1.1.7,1,3.7
Portugal,PT,2020-45,TESSy,34983,27,0.1,Yes,B.1.351,0,0.0
Portugal,PT,2020-45,TESSy,34983,27,0.1,Yes,P.1,0,0.0
Portugal,PT,2020-45,TESSy,34983,27,0.1,Yes,Other,26,96.3
Portugal,PT,2020-46,TESSy,37977,338,0.9,Yes,B.1.1.7,0,0.0
Portugal,PT,2020-46,TESSy,37977,338,0.9,Yes,B.1.351,0,0.0
Portugal,PT,2020-46,TESSy,37977,338,0.9,Yes,P.1,0,0.0
Portugal,PT,2020-46,TESSy,37977,338,0.9,Yes,Other,338,100.0
Portugal,PT,2020-47,TESSy,43457,32,0.1,Yes,B.1.1.7,0,0.0
Portugal,PT,2020-47,TESSy,43457,32,0.1,Yes,B.1.351,0,0.0
Portugal,PT,2020-47,TESSy,43457,32,0.1,Yes,P.1,0,0.0
Portugal,PT,2020-47,TESSy,43457,32,0.1,Yes,Other,32,100.0
Portugal,PT,2020-48,TESSy,34041,18,0.1,Yes,B.1.1.7,0,0.0
Portugal,PT,2020-48,TESSy,34041,18,0.1,Yes,B.1.351,0,0.0
Portugal,PT,2020-48,TESSy,34041,18,0.1,Yes,P.1,0,0.0
Portugal,PT,2020-48,TESSy,34041,18,0.1,Yes,Other,18,100.0
Portugal,PT,2020-49,TESSy,27675,34,0.1,Yes,B.1.1.7,32,94.1
Portugal,PT,2020-49,TESSy,27675,34,0.1,Yes,Other,2,5.9
Portugal,PT,2020-50,TESSy,26270,21,0.1,Yes,B.1.1.7,18,85.7
Portugal,PT,2020-50,TESSy,26270,21,0.1,Yes,Other,3,14.3
Portugal,PT,2020-51,TESSy,25377,30,0.1,Yes,B.1.1.7,26,86.7
Portugal,PT,2020-51,TESSy,25377,30,0.1,Yes,Other,4,13.3
Portugal,PT,2020-52,TESSy,22545,223,1.0,Yes,B.1.1.7,48,21.5
Portugal,PT,2020-52,TESSy,22545,223,1.0,Yes,B.1.351,1,0.4
Portugal,PT,2020-52,TESSy,22545,223,1.0,Yes,P.1,0,0.0
Portugal,PT,2020-52,TESSy,22545,223,1.0,Yes,Other,174,78.0
Portugal,PT,2020-53,TESSy,34957,139,0.4,Yes,B.1.1.7,122,87.8
Portugal,PT,2020-53,TESSy,34957,139,0.4,Yes,Other,17,12.2
Portugal,PT,2021-01,TESSy,57670,395,0.7,Yes,B.1.1.7,335,84.8
Portugal,PT,2021-01,TESSy,57670,395,0.7,Yes,B.1.351,2,0.5
Portugal,PT,2021-01,TESSy,57670,395,0.7,Yes,Other,58,14.7
Portugal,PT,2021-02,TESSy,67210,1082,1.6,Yes,B.1.1.7,732,67.7
Portugal,PT,2021-02,TESSy,67210,1082,1.6,Yes,Other,350,32.3
Portugal,PT,2021-03,TESSy,86610,1976,2.3,Yes,B.1.1.7,1921,97.2
Portugal,PT,2021-03,TESSy,86610,1976,2.3,Yes,Other,55,2.8
Portugal,PT,2021-04,TESSy,83208,3087,3.7,Yes,B.1.1.7,3057,99.0
Portugal,PT,2021-04,TESSy,83208,3087,3.7,Yes,Other,30,1.0
Portugal,PT,2021-05,TESSy,41598,1828,4.4,Yes,B.1.1.7,1793,98.1
Portugal,PT,2021-05,TESSy,41598,1828,4.4,Yes,Other,35,1.9
Portugal,PT,2021-06,TESSy,19140,1345,7.0,Yes,B.1.1.7,1083,80.5
Portugal,PT,2021-06,TESSy,19140,1345,7.0,Yes,B.1.351,1,0.1
Portugal,PT,2021-06,TESSy,19140,1345,7.0,Yes,P.1,9,0.7
Portugal,PT,2021-06,TESSy,19140,1345,7.0,Yes,Other,252,18.7
Portugal,PT,2021-07,TESSy,10466,404,3.9,Yes,B.1.1.7,370,91.6
Portugal,PT,2021-07,TESSy,10466,404,3.9,Yes,B.1.351,3,0.7
Portugal,PT,2021-07,TESSy,10466,404,3.9,Yes,P.1,1,0.2
Portugal,PT,2021-07,TESSy,10466,404,3.9,Yes,Other,30,7.4
Portugal,PT,2021-08,TESSy,7431,56,0.8,Yes,B.1.1.7,41,73.2
Portugal,PT,2021-08,TESSy,7431,56,0.8,Yes,B.1.351,2,3.6
Portugal,PT,2021-08,TESSy,7431,56,0.8,Yes,P.1,2,3.6
Portugal,PT,2021-08,TESSy,7431,56,0.8,Yes,Other,11,19.6
Portugal,PT,2021-09,TESSy,5503,677,12.3,Yes,B.1.1.7,547,80.8
Portugal,PT,2021-09,TESSy,5503,677,12.3,Yes,B.1.351,26,3.8
Portugal,PT,2021-09,TESSy,5503,677,12.3,Yes,P.1,8,1.2
Portugal,PT,2021-09,TESSy,5503,677,12.3,Yes,Other,96,14.2
Portugal,PT,2021-10,TESSy,4054,406,10.0,Yes,B.1.1.7,332,81.8
Portugal,PT,2021-10,TESSy,4054,406,10.0,Yes,B.1.351,12,3.0
Portugal,PT,2021-10,TESSy,4054,406,10.0,Yes,P.1,3,0.7
Portugal,PT,2021-10,TESSy,4054,406,10.0,Yes,Other,59,14.5
Portugal,PT,2021-11,TESSy,3265,26,0.8,Yes,B.1.1.7,10,38.5
Portugal,PT,2021-11,TESSy,3265,26,0.8,Yes,B.1.351,1,3.8
Portugal,PT,2021-11,TESSy,3265,26,0.8,Yes,P.1,7,26.9
Portugal,PT,2021-11,TESSy,3265,26,0.8,Yes,Other,8,30.8
Portugal,PT,2021-12,TESSy,2938,12,0.4,Yes,B.1.1.7,4,33.3
Portugal,PT,2021-12,TESSy,2938,12,0.4,Yes,B.1.351,2,16.7
Portugal,PT,2021-12,TESSy,2938,12,0.4,Yes,P.1,5,41.7
Portugal,PT,2021-12,TESSy,2938,12,0.4,Yes,Other,1,8.3
Portugal,PT,2021-13,TESSy,2778,21,0.8,Yes,B.1.1.7,19,90.5
Portugal,PT,2021-13,TESSy,2778,21,0.8,Yes,B.1.351,1,4.8
Portugal,PT,2021-13,TESSy,2778,21,0.8,Yes,P.1,1,4.8
Portugal,PT,2021-13,TESSy,2778,21,0.8,Yes,Other,0,0.0
Portugal,PT,2021-14,TESSy,4271,492,11.5,Yes,B.1.1.7,443,90.0
Portugal,PT,2021-14,TESSy,4271,492,11.5,Yes,B.1.351,7,1.4
Portugal,PT,2021-14,TESSy,4271,492,11.5,Yes,P.1,33,6.7
Portugal,PT,2021-14,TESSy,4271,492,11.5,Yes,Other,9,1.8
Portugal,PT,2021-15,TESSy,3456,24,0.7,Yes,B.1.1.7,18,75.0
Portugal,PT,2021-15,TESSy,3456,24,0.7,Yes,B.1.351,1,4.2
Portugal,PT,2021-15,TESSy,3456,24,0.7,Yes,P.1,2,8.3
Portugal,PT,2021-15,TESSy,3456,24,0.7,Yes,Other,3,12.5
Portugal,PT,2021-16,TESSy,3417,0,0.0,Yes,B.1.1.7,0,
Portugal,PT,2021-16,TESSy,3417,0,0.0,Yes,B.1.351,0,
Portugal,PT,2021-16,TESSy,3417,0,0.0,Yes,P.1,0,
Portugal,PT,2021-16,TESSy,3417,0,0.0,Yes,Other,0,
Romania,RO,2020-40,GISAID,11392,4,0.0,Yes,B.1.1.7,0,0.0
Romania,RO,2020-40,GISAID,11392,4,0.0,Yes,B.1.351,0,0.0
Romania,RO,2020-40,GISAID,11392,4,0.0,Yes,P.1,0,0.0
Romania,RO,2020-40,GISAID,11392,4,0.0,Yes,Other,4,100.0
Romania,RO,2020-41,GISAID,21218,3,0.0,Yes,B.1.1.7,0,0.0
Romania,RO,2020-41,GISAID,21218,3,0.0,Yes,B.1.351,0,0.0
Romania,RO,2020-41,GISAID,21218,3,0.0,Yes,P.1,0,0.0
Romania,RO,2020-41,GISAID,21218,3,0.0,Yes,Other,3,100.0
Romania,RO,2020-42,GISAID,25105,0,0.0,Yes,B.1.1.7,0,
Romania,RO,2020-42,GISAID,25105,0,0.0,Yes,B.1.351,0,
Romania,RO,2020-42,GISAID,25105,0,0.0,Yes,P.1,0,
Romania,RO,2020-42,GISAID,25105,0,0.0,Yes,Other,0,
Romania,RO,2020-43,GISAID,29260,1,0.0,Yes,B.1.1.7,0,0.0
Romania,RO,2020-43,GISAID,29260,1,0.0,Yes,B.1.351,0,0.0
Romania,RO,2020-43,GISAID,29260,1,0.0,Yes,P.1,0,0.0
Romania,RO,2020-43,GISAID,29260,1,0.0,Yes,Other,1,100.0
Romania,RO,2020-44,GISAID,37015,2,0.0,Yes,B.1.1.7,0,0.0
Romania,RO,2020-44,GISAID,37015,2,0.0,Yes,B.1.351,0,0.0
Romania,RO,2020-44,GISAID,37015,2,0.0,Yes,P.1,0,0.0
Romania,RO,2020-44,GISAID,37015,2,0.0,Yes,Other,2,100.0
Romania,RO,2020-45,GISAID,57088,1,0.0,Yes,B.1.1.7,0,0.0
Romania,RO,2020-45,GISAID,57088,1,0.0,Yes,B.1.351,0,0.0
Romania,RO,2020-45,GISAID,57088,1,0.0,Yes,P.1,0,0.0
Romania,RO,2020-45,GISAID,57088,1,0.0,Yes,Other,1,100.0
Romania,RO,2020-46,GISAID,56530,1,0.0,Yes,B.1.1.7,0,0.0
Romania,RO,2020-46,GISAID,56530,1,0.0,Yes,B.1.351,0,0.0
Romania,RO,2020-46,GISAID,56530,1,0.0,Yes,P.1,0,0.0
Romania,RO,2020-46,GISAID,56530,1,0.0,Yes,Other,1,100.0
Romania,RO,2020-47,GISAID,58364,5,0.0,Yes,B.1.1.7,0,0.0
Romania,RO,2020-47,GISAID,58364,5,0.0,Yes,B.1.351,0,0.0
Romania,RO,2020-47,GISAID,58364,5,0.0,Yes,P.1,0,0.0
Romania,RO,2020-47,GISAID,58364,5,0.0,Yes,Other,5,100.0
Romania,RO,2020-48,GISAID,52891,35,0.1,Yes,B.1.1.7,0,0.0
Romania,RO,2020-48,GISAID,52891,35,0.1,Yes,B.1.351,0,0.0
Romania,RO,2020-48,GISAID,52891,35,0.1,Yes,P.1,0,0.0
Romania,RO,2020-48,GISAID,52891,35,0.1,Yes,Other,35,100.0
Romania,RO,2020-49,GISAID,42040,8,0.0,Yes,B.1.1.7,0,0.0
Romania,RO,2020-49,GISAID,42040,8,0.0,Yes,B.1.351,0,0.0
Romania,RO,2020-49,GISAID,42040,8,0.0,Yes,P.1,0,0.0
Romania,RO,2020-49,GISAID,42040,8,0.0,Yes,Other,8,100.0
Romania,RO,2020-50,GISAID,42759,17,0.0,Yes,B.1.1.7,0,0.0
Romania,RO,2020-50,GISAID,42759,17,0.0,Yes,B.1.351,0,0.0
Romania,RO,2020-50,GISAID,42759,17,0.0,Yes,P.1,0,0.0
Romania,RO,2020-50,GISAID,42759,17,0.0,Yes,Other,17,100.0
Romania,RO,2020-51,GISAID,34959,3,0.0,Yes,B.1.1.7,0,0.0
Romania,RO,2020-51,GISAID,34959,3,0.0,Yes,B.1.351,0,0.0
Romania,RO,2020-51,GISAID,34959,3,0.0,Yes,P.1,0,0.0
Romania,RO,2020-51,GISAID,34959,3,0.0,Yes,Other,3,100.0
Romania,RO,2020-52,GISAID,27135,2,0.0,Yes,B.1.1.7,0,0.0
Romania,RO,2020-52,GISAID,27135,2,0.0,Yes,B.1.351,0,0.0
Romania,RO,2020-52,GISAID,27135,2,0.0,Yes,P.1,0,0.0
Romania,RO,2020-52,GISAID,27135,2,0.0,Yes,Other,2,100.0
Romania,RO,2020-53,GISAID,22000,5,0.0,Yes,B.1.1.7,0,0.0
Romania,RO,2020-53,GISAID,22000,5,0.0,Yes,B.1.351,0,0.0
Romania,RO,2020-53,GISAID,22000,5,0.0,Yes,P.1,0,0.0
Romania,RO,2020-53,GISAID,22000,5,0.0,Yes,Other,5,100.0
Romania,RO,2021-01,GISAID,32842,11,0.0,Yes,B.1.1.7,2,18.2
Romania,RO,2021-01,GISAID,32842,11,0.0,Yes,B.1.351,0,0.0
Romania,RO,2021-01,GISAID,32842,11,0.0,Yes,P.1,0,0.0
Romania,RO,2021-01,GISAID,32842,11,0.0,Yes,Other,9,81.8
Romania,RO,2021-02,GISAID,21882,11,0.1,Yes,B.1.1.7,2,18.2
Romania,RO,2021-02,GISAID,21882,11,0.1,Yes,B.1.351,0,0.0
Romania,RO,2021-02,GISAID,21882,11,0.1,Yes,P.1,0,0.0
Romania,RO,2021-02,GISAID,21882,11,0.1,Yes,Other,9,81.8
Romania,RO,2021-03,GISAID,17408,12,0.1,Yes,B.1.1.7,6,50.0
Romania,RO,2021-03,GISAID,17408,12,0.1,Yes,B.1.351,0,0.0
Romania,RO,2021-03,GISAID,17408,12,0.1,Yes,P.1,0,0.0
Romania,RO,2021-03,GISAID,17408,12,0.1,Yes,Other,6,50.0
Romania,RO,2021-04,GISAID,17495,25,0.1,Yes,B.1.1.7,17,68.0
Romania,RO,2021-04,GISAID,17495,25,0.1,Yes,B.1.351,0,0.0
Romania,RO,2021-04,GISAID,17495,25,0.1,Yes,P.1,0,0.0
Romania,RO,2021-04,GISAID,17495,25,0.1,Yes,Other,8,32.0
Romania,RO,2021-05,GISAID,16581,19,0.1,Yes,B.1.1.7,14,73.7
Romania,RO,2021-05,GISAID,16581,19,0.1,Yes,B.1.351,0,0.0
Romania,RO,2021-05,GISAID,16581,19,0.1,Yes,P.1,0,0.0
Romania,RO,2021-05,GISAID,16581,19,0.1,Yes,Other,5,26.3
Romania,RO,2021-06,GISAID,16657,31,0.2,Yes,B.1.1.7,25,80.6
Romania,RO,2021-06,GISAID,16657,31,0.2,Yes,B.1.351,0,0.0
Romania,RO,2021-06,GISAID,16657,31,0.2,Yes,P.1,0,0.0
Romania,RO,2021-06,GISAID,16657,31,0.2,Yes,Other,6,19.4
Romania,RO,2021-07,GISAID,18035,29,0.2,Yes,B.1.1.7,24,82.8
Romania,RO,2021-07,GISAID,18035,29,0.2,Yes,B.1.351,0,0.0
Romania,RO,2021-07,GISAID,18035,29,0.2,Yes,P.1,0,0.0
Romania,RO,2021-07,GISAID,18035,29,0.2,Yes,Other,5,17.2
Romania,RO,2021-08,GISAID,22761,56,0.2,Yes,B.1.1.7,30,53.6
Romania,RO,2021-08,GISAID,22761,56,0.2,Yes,B.1.351,0,0.0
Romania,RO,2021-08,GISAID,22761,56,0.2,Yes,P.1,1,1.8
Romania,RO,2021-08,GISAID,22761,56,0.2,Yes,Other,25,44.6
Romania,RO,2021-09,GISAID,26473,55,0.2,Yes,B.1.1.7,36,65.5
Romania,RO,2021-09,GISAID,26473,55,0.2,Yes,B.1.351,0,0.0
Romania,RO,2021-09,GISAID,26473,55,0.2,Yes,P.1,1,1.8
Romania,RO,2021-09,GISAID,26473,55,0.2,Yes,Other,18,32.7
Romania,RO,2021-10,GISAID,32118,86,0.3,Yes,B.1.1.7,70,81.4
Romania,RO,2021-10,GISAID,32118,86,0.3,Yes,B.1.351,0,0.0
Romania,RO,2021-10,GISAID,32118,86,0.3,Yes,P.1,0,0.0
Romania,RO,2021-10,GISAID,32118,86,0.3,Yes,Other,16,18.6
Romania,RO,2021-11,GISAID,38177,20,0.1,Yes,B.1.1.7,18,90.0
Romania,RO,2021-11,GISAID,38177,20,0.1,Yes,B.1.351,0,0.0
Romania,RO,2021-11,GISAID,38177,20,0.1,Yes,P.1,0,0.0
Romania,RO,2021-11,GISAID,38177,20,0.1,Yes,Other,2,10.0
Romania,RO,2021-12,GISAID,39585,9,0.0,Yes,B.1.1.7,3,33.3
Romania,RO,2021-12,GISAID,39585,9,0.0,Yes,B.1.351,1,11.1
Romania,RO,2021-12,GISAID,39585,9,0.0,Yes,P.1,0,0.0
Romania,RO,2021-12,GISAID,39585,9,0.0,Yes,Other,5,55.6
Romania,RO,2021-13,GISAID,37543,7,0.0,Yes,B.1.1.7,2,28.6
Romania,RO,2021-13,GISAID,37543,7,0.0,Yes,B.1.351,0,0.0
Romania,RO,2021-13,GISAID,37543,7,0.0,Yes,P.1,1,14.3
Romania,RO,2021-13,GISAID,37543,7,0.0,Yes,Other,4,57.1
